Timestamp,Rig_ID,Depth,WOB,RPM,Torque,ROP,Mud_Flow_Rate,Mud_Pressure,Mud_Temperature,Mud_Density,Mud_Viscosity,Mud_PH,Gamma_Ray,Resistivity,Pump_Status,Compressor_Status,Power_Consumption,Vibration_Level,Bit_Temperature,Motor_Temperature,Maintenance_Flag,Failure_Type
2025-01-01 00:00:29,RIG_01,0.06171345212658976,1469.067814208564,84.82211357955676,395.82498373723257,9.821897606205585,1202.9465833375211,2773.955347719959,64.89004081542541,1229.208152061963,29.364311657531204,8.370409338629905,105.2669924461232,20.17291217199046,1.0,1.0,185.15165148042803,1.4538672426940642,77.12294386650463,81.32438022300194,0,None
2025-01-01 00:00:30,RIG_01,,1445.0535661290246,81.61792337380614,327.7594675590675,11.146606792292639,1338.0702929443992,2881.20542456424,62.255594489375554,,31.76031730700876,8.771710660088775,101.58914433545274,11.98306453538226,1.0,1.0,181.33706992708235,0.8132843943263435,82.6936625557025,,0,None
2025-01-01 00:00:31,RIG_01,0.06537669029331561,1454.1342029984526,74.58316609502997,349.44147323919725,14.72865880220062,1287.2647308920652,3055.137406048316,62.34347150801695,1179.2152780407428,34.34638486987699,8.353874645692326,61.63518736105323,20.054610390350135,1.0,1.0,187.45053031508667,0.4661249386936294,89.88477810068956,76.09539824429633,0,None
2025-01-01 00:00:32,RIG_01,0.06709815711445279,1391.6140256317863,90.24490924268027,414.2232769054893,13.082690677041244,1307.6885708898596,2980.333381123342,59.064915743873684,1262.333328546552,38.665537186529725,8.616266476705603,74.32581345310105,22.877961168189792,1.0,1.0,189.97175839523732,1.0697852740932823,88.02751424964536,79.03511218933156,0,None
2025-01-01 00:00:33,RIG_01,0.06897133776185885,1784.9650396735178,86.93027175670305,376.56098004275907,12.631134317161429,1167.916688151465,2777.4662794817327,61.68419476910241,1236.8823755472522,36.51128037418668,8.266003492897763,107.230427771313,17.671575166221285,1.0,1.0,205.48963522387746,0.7914859031150788,89.6878342804634,75.49191671532058,0,None
2025-01-01 00:00:34,RIG_01,0.07007574098658428,1579.5880785832012,84.93173977111003,398.83151661715544,10.814950273071716,1229.7481972489368,2870.597011241377,59.21590611530029,1223.0915274131742,39.97294481936308,8.548492694760565,102.26978805218874,16.64707353732481,1.0,1.0,171.6319437982492,0.6712261701425171,85.95417962984025,73.3309796755668,0,None
2025-01-01 00:00:35,RIG_01,0.07256469786005225,1475.3895349718728,79.09319916208472,438.83889238814,12.350972485808557,1199.8691619946028,2691.202548182459,56.3284130143664,1180.3810822388466,41.64380852572047,8.709696649580263,123.09269900218797,31.17610441568749,1.0,1.0,,0.6075940938155281,87.85481796022154,75.63939439962417,0,None
2025-01-01 00:00:36,RIG_01,0.07547022828194012,1500.9890771968464,,438.86026514224767,13.589556611428083,1206.5959176165372,3027.6147065911186,53.41410546400915,1137.59525495379,30.294922576681557,8.386260023296575,,17.111670090823417,1.0,1.0,206.11311133584618,0.43413377118182866,94.99645906213011,,0,None
2025-01-01 00:00:37,RIG_01,0.07809585879228906,1531.3457279420265,87.12063253900187,392.80741528353497,14.705808571572959,1173.4602420099611,2706.786603468658,62.83469319436712,1208.0801888923147,29.482181769867328,8.476497160438836,115.73362893715452,23.78184785874059,1.0,,219.6688996106176,1.0690157089995949,91.48075437976999,,0,None
2025-01-01 00:00:38,RIG_01,0.07924963257508114,1544.7613457816262,89.95953703924891,422.44902965592246,12.04920668615021,1260.773696916385,3021.0421855087648,59.93803729565127,1222.2356063419888,28.13099965106505,8.671350474024768,90.82374244714092,18.449947039119625,1.0,1.0,187.19079649815137,0.965570951068881,92.32590370117668,71.61870266380924,0,None
2025-01-01 00:00:39,RIG_01,,1426.056512860018,78.24573116601513,395.09451187934206,10.075679813533126,1312.9147979974089,2983.0365263702274,60.3604273253235,1284.0642627401737,39.70769945819304,,81.68867992508162,23.345921123414268,1.0,,174.53915216202867,1.2614311585466464,97.36521829959946,81.97769482600623,0,None
2025-01-01 00:00:40,RIG_01,0.08570753693619307,1171.9068318094016,74.88978604293955,391.9469490055319,12.214110797584828,1275.2908424326247,2966.2579800209883,57.25633708094631,1300.255586685812,35.63322836186873,8.71068545803088,83.52727875849823,,1.0,1.0,203.09983413447281,0.6934956405672007,91.98642260261587,66.2886730875594,0,None
2025-01-01 00:00:41,RIG_01,0.08757073691432098,1463.874569237481,78.53348526577815,413.17526990521867,15.999809410950533,1181.579978958491,,61.02000244369864,1289.5689025060158,27.39096484814025,8.589953095823038,75.39047161720482,15.540577768287083,1.0,1.0,169.7927791889832,0.16413425566588324,105.5534040659786,75.65260158489497,0,None
2025-01-01 00:00:42,RIG_01,0.08910977225917602,1467.7759857889823,84.29627162102008,387.787762091326,11.70227696243898,1236.9933633441935,2780.3529909530034,61.401710935005504,1183.9560031857816,39.456876433396,8.557990948591378,96.73842829742802,25.149659026625255,1.0,1.0,193.98274551136672,0.44843060315884054,96.4525588563943,76.23716089369896,0,None
2025-01-01 00:00:43,RIG_01,0.09071513730197706,1477.071610202421,85.80468934535001,374.7984093217024,10.44758301275596,,3321.101556694901,61.910586132104584,1206.34803902429,44.743947763381605,8.714813870619027,67.78994933461034,,0.0,1.0,201.03766748776954,1.1502541455982667,90.264148604997,76.65734666891223,0,None
2025-01-01 00:00:44,RIG_01,0.0925119250156612,1474.817002973989,82.61117454408183,366.4780350702086,11.016868842255766,1200.222287462293,2946.3476879384366,59.19714749096973,1176.7332659631747,34.91935463985575,8.3320220779612,76.69403110603095,25.5115130769085,1.0,1.0,217.56989378320833,0.6170941099342329,93.96607383637063,69.96587226598686,0,None
2025-01-01 00:00:45,RIG_01,0.09320944552754636,1679.8442881855462,76.17823533122933,385.59190345986997,9.77863504853368,1332.2932484883436,,64.1289843679813,1233.0583886787517,35.78330594669619,8.54093381781578,69.8426913626422,15.42647234883485,1.0,1.0,159.2720914532552,1.1858924311832562,91.99315989035827,,0,None
2025-01-01 00:00:46,RIG_01,0.09491042915628636,1567.6374548800006,77.35999021802479,427.7983147994564,15.051920609934786,1167.0094061262223,2741.6881270697554,60.720592133412744,1217.4845121855283,26.189730883495002,8.31752624758514,103.15124589231728,19.988992892760642,1.0,1.0,,0.5118167844536687,88.21571422826365,76.94483477216055,0,None
2025-01-01 00:00:47,RIG_01,0.09656894351044666,1574.299823122616,75.4797488929741,377.8503048924032,,1333.7494086295287,3215.2563625903126,66.35613863695578,1183.2129929410373,34.704758076956296,8.241357784173976,86.71170767979513,19.600996001064974,1.0,1.0,212.16933681273792,1.3881549454024875,88.53006612136686,71.47457233073376,0,None
2025-01-01 00:00:48,RIG_01,0.09943305019752514,1382.1818607168054,81.93706878633833,451.0295467447397,12.322684261929393,,2813.056826319784,,1104.3290711855666,36.51021530134904,8.731388602675269,63.61225575164242,13.684481266825934,1.0,1.0,,0.9520363009945535,96.02852020608036,74.50392376179177,0,None
2025-01-01 00:00:49,RIG_01,0.10091857072859015,1468.2118975634417,80.3421575935288,406.40647443044656,11.490038905133815,1179.2678997852915,3015.142631928116,57.817442415903386,1196.3560453121154,39.519239964368374,8.732243347265154,72.10831756392682,18.903082994021496,1.0,1.0,201.18507202445278,0.8864109611649721,94.43965176286862,74.83772485594233,0,None
2025-01-01 00:00:50,RIG_01,0.1027440838696365,,79.8740393991657,426.81413364353006,10.957667177996141,1271.386312758585,3138.646761363106,,1243.217322406357,33.34172119980913,8.573385050696873,71.93731274049833,21.894623914564107,1.0,1.0,198.73860133617643,0.8396387786892915,93.82734347180572,69.9316544688594,0,None
2025-01-01 00:00:51,RIG_01,0.10348605008085303,1603.6743856852759,89.06072676073842,369.681164442428,11.26098682780285,,3193.3276327721146,61.21045373726032,1211.339429973569,36.1444598715926,8.886735363897557,,17.265974554333027,1.0,1.0,191.53384951573838,1.1219264619134544,87.8065046489774,65.19792300938214,0,None
2025-01-01 00:00:52,RIG_01,0.10414867015055808,1257.7620963913776,79.91661581387228,439.24689973105245,12.375552401481453,1111.6019095973593,2802.7025963290494,60.21064614050793,,40.800205679503165,8.533402185077112,,25.44680257990805,1.0,1.0,187.80629618727508,0.893479961973919,94.33976607620508,77.60143079124549,0,None
2025-01-01 00:00:53,RIG_01,0.10664718223348646,1592.0121717778882,81.49492155926558,,12.409788735520422,1126.7514719861579,3082.424998226116,57.26224502299169,1249.9864479923403,32.68920659892488,8.019864203816093,59.60767366718797,24.354337916309007,1.0,1.0,196.44860584886686,0.28595683163772745,92.44714000806401,76.41171740535663,0,None
2025-01-01 00:00:54,RIG_01,0.10864487289051904,,76.75013104390902,462.93575061518175,10.781076204563028,1396.8302609035977,2809.4015573309152,58.794725757196346,1291.884873147625,36.776870618256744,8.174558032032476,70.57828395615971,21.04167311422068,1.0,1.0,189.49231879375017,0.9116090908721255,85.19765551644136,69.45618922209894,0,None
2025-01-01 00:00:55,RIG_01,0.11118033660991403,1503.9693265059082,71.71833534070406,413.2432332522355,14.003689623641366,1158.0230252674485,3001.95102197727,59.57458940202801,1291.6917087581185,33.8344605658895,8.3682136996292,79.54285952979875,16.02260858283157,1.0,1.0,205.95987837759424,0.47804348202763325,87.87249860460456,74.32054298311206,0,None
2025-01-01 00:00:56,RIG_01,0.11271059694959826,1563.737221614543,79.91593826971155,367.2679585521568,9.355319734354497,968.3474556184449,2917.4469473640265,65.63295224199167,1247.4760237117948,,8.577370049166301,48.09081565528545,31.162051506038686,1.0,1.0,196.61055369283102,0.5382551911614739,87.44509865657066,75.13222502961088,1,Compressor_Failure
2025-01-01 00:00:57,RIG_01,0.11283316769507828,1543.7661344114442,74.65119925358923,349.6896067016195,11.2104753938935,1234.689101132306,3055.796818968668,55.73482423961505,1086.076406425295,32.2214319509349,8.160087807294882,84.67359123196198,24.07415063718637,1.0,1.0,194.12372781371667,1.1521165926731753,88.23325380247609,84.4145165539779,0,None
2025-01-01 00:00:58,RIG_01,0.11583850976461073,1358.2594857326665,81.14670044716121,408.3511032237534,,1041.9327104215918,3115.6239751535136,61.72898069021478,1199.2461448524598,40.394390666858726,8.55523262475785,75.52327350645136,18.448208111411862,1.0,1.0,,0.2918630656790785,87.79941084852267,75.36909818110728,0,None
2025-01-01 00:00:59,RIG_01,0.11720893014041427,1485.4566111676231,77.42518857082062,372.24173951308273,11.565069620245522,1067.1065247778117,,59.04179380593288,1170.372796541102,37.29141388961416,8.823359810189999,81.25740203677884,21.79468396176278,1.0,1.0,216.0911635618121,0.7431639226159962,93.79777160677202,72.10179932036627,0,None
2025-01-01 00:01:00,RIG_01,,1436.3820859497953,,396.2876703113778,13.188812896862538,1365.794712341266,3171.080360172628,,1208.2342020539659,39.9364967769557,8.426646694033446,86.63783071969641,13.924311653563906,1.0,1.0,200.76688034696528,1.2668868313705215,89.42807885907841,70.42081533566075,0,None
2025-01-01 00:01:01,RIG_01,0.12132427281645747,1584.4206953530452,83.0810491548254,395.62168379190615,9.232100360347188,1161.2374469226036,3180.3534812785033,52.77356186371497,1160.7257868970996,39.73853854499515,8.60030167760171,82.85992747950112,20.20116979277155,1.0,1.0,186.77613022666077,0.9053501729909177,89.99733552353531,,1,Compressor_Failure
2025-01-01 00:01:02,RIG_01,0.1233521501688021,1553.4986055816598,93.97977347914772,395.7901313450831,14.503637750466165,,2571.43185238087,59.90201157271094,1163.0122767018386,31.54250255150791,8.311908504913333,98.5956236582447,21.08103170781109,1.0,1.0,198.9432372000188,0.8143403225855206,84.18306482761423,69.18264979506169,0,None
2025-01-01 00:01:03,RIG_01,0.1263608182787718,1552.1123105378929,,409.3855156796924,13.553781365090053,1181.6276378301202,3063.2112983240754,59.558363356070956,1165.9384857559905,27.798162200654204,8.519010619066172,77.45566372987425,24.692505435294148,1.0,1.0,202.55008527412244,1.0791763025482766,91.4848896463717,68.77188945249274,0,None
2025-01-01 00:01:04,RIG_01,0.12905758357037353,1522.0046055370592,76.44848544081161,411.3422604688427,9.289811996806664,1152.400655444314,3544.0527249203224,57.284150360883864,1171.7352952726842,29.77619252270066,,101.83664394072011,17.866985705928577,1.0,1.0,218.4022344203196,0.9636834317566465,93.27561740748415,68.92651026778852,0,None
2025-01-01 00:01:05,RIG_01,0.1316448281141874,1577.3867769066019,82.58298991580786,410.510760052707,,1248.338734510184,2912.8474238882277,62.516395533794864,1164.7515833300092,,8.273610528815826,111.52559233168728,21.101047851443596,1.0,1.0,266.4293420931958,0.6134310778198014,91.56467059388957,70.52480207975712,0,None
2025-01-01 00:01:06,RIG_01,0.13267463940929944,1360.7314390713084,80.58522393776714,379.76305772043247,9.73510803638779,1092.3135823600308,3055.2291619809453,57.966716772201636,1185.3925954485703,32.6226752569132,8.650588618418137,63.71679753431302,,,1.0,212.79772793995002,0.5278803591242509,88.5769854762547,77.36450602740558,0,None
2025-01-01 00:01:07,RIG_01,0.1362060726158082,1392.5200256073826,86.45515217747388,380.2235031065799,10.54462697658033,1141.17821791936,2969.2210733333523,62.2844458342505,1210.8903578050913,25.24843740996959,8.598714552304285,106.73282365277353,11.279420660078895,1.0,1.0,179.57192448416978,0.46800947603943144,84.19393409756276,67.65266712342664,0,None
2025-01-01 00:01:08,RIG_01,0.13865228349967262,1539.383345558712,80.65476451288175,377.5976945756038,11.926890479324399,1064.5892521014312,3094.632501881004,62.31643968311708,1158.601373322193,30.147613417654842,8.422529226494996,70.75197845276534,11.494959435154735,1.0,1.0,,0.5945548630779605,86.87326118716864,83.44712364928968,0,None
2025-01-01 00:01:09,RIG_01,0.14087386027852022,1428.5411205065072,83.64234478960721,473.7626682215242,9.82533426931907,1169.3143905065147,3043.555614313754,61.12757141738298,1104.4217578718833,41.343155155707684,8.338836341894105,94.86608547345891,21.291045386989506,1.0,1.0,,0.5607472885889978,90.1883210296341,69.29552858051274,1,Bit_Wear
2025-01-01 00:01:10,RIG_01,0.14324621457912787,1577.7888568858123,82.43843903287745,416.8408849510785,12.283936858789602,1294.624959405932,3241.69351314891,61.1503682514266,1199.5676270925974,29.771436828911874,8.565409379980144,75.9161209059732,30.96760786886037,1.0,1.0,216.29863843876552,0.7993866773936003,91.04091544543431,66.6608104292128,0,None
2025-01-01 00:01:11,RIG_01,0.13705140793832998,1340.6537415353118,73.79676187627135,343.44649857730025,12.367486107124789,1392.8517413941886,3017.547302128241,61.767121748882595,,33.379832044466525,8.637697848744278,69.2227732439459,11.276229582231398,1.0,1.0,218.72563146202486,0.8376680685428325,88.48069966753023,72.34749318194008,0,None
2025-01-01 00:01:12,RIG_01,0.14656655063152219,1477.5293574503655,75.1224636442318,426.5410019377301,9.63476405374432,1278.9601786697976,3131.4904502608692,,1248.1906790366918,37.81059055975112,8.598235480078324,40.62742032064305,18.141878900308928,1.0,1.0,201.3392473018114,0.7284616284649739,93.93343112832783,71.6173746918897,0,None
2025-01-01 00:01:13,RIG_01,0.16112517783846422,1541.5848615433988,73.29688072217652,386.7335298965662,6.9864093202630455,1141.6834879583232,2944.4125370543097,59.061821512073095,1130.5541164455785,28.234997194097982,8.041023337862706,123.19995020790833,16.733453181921476,1.0,1.0,177.74818909222478,,88.88491367555802,70.89247810996919,0,None
2025-01-01 00:01:14,RIG_01,0.15161386166322294,1491.4676523873252,81.86513123173063,412.0797679382166,11.7296362181506,1258.4527994286595,2469.8714975191506,58.870468648899,1180.051079723616,28.3547693478105,8.434918168371421,103.31299678000909,31.752008852816566,1.0,1.0,176.3271051707029,1.3099976302455802,87.9473317929101,76.97325416673782,0,None
2025-01-01 00:01:15,RIG_01,0.1555770187861641,1617.5671813634685,,356.9768846059489,8.748483919410974,1124.0261845428258,3078.337879469195,59.71627430070639,1038.9673545324995,38.462620283849915,8.51138772278161,71.72009579555291,14.657911547204273,1.0,1.0,184.63417057623604,0.636180857959158,97.12003440296878,62.936521812578405,0,None
2025-01-01 00:01:16,RIG_01,0.1565102114590888,1484.2889784440665,83.09333793613702,423.57180664642004,12.548790969468588,1229.4608715960915,3271.9812765422084,58.12860399350625,,30.99670050198319,8.343346997331743,90.45445106394362,14.096238911597121,1.0,1.0,193.11818687209802,1.262682056245457,90.60385855168145,77.22261222493269,0,None
2025-01-01 00:01:17,RIG_01,0.15815653433003854,1522.9716500755605,89.0861565874382,419.7179550872579,11.671524469110185,1133.2625649136075,3046.808969608196,61.18537068732664,1246.9716597138454,38.27309516865483,8.331897569265843,89.27530586033262,13.052516430503573,1.0,1.0,182.8423303684728,0.8981818854389854,86.1950091089422,68.65325228039391,0,None
2025-01-01 00:01:18,RIG_01,0.15913496903387903,1566.954105117229,77.99408981505397,364.57489307021444,11.282471436613807,1186.4308278717758,3226.587985911669,55.433160829145244,,30.179464322544586,8.553166268858572,89.61642293464864,15.922668190479655,1.0,1.0,,1.3658415139784144,92.50331302145263,72.50198880156323,0,None
2025-01-01 00:01:19,RIG_01,0.16084948880171887,1549.0970968557833,82.8882400558669,390.81858178019746,12.58829251299922,1257.7890945982222,3079.471176030755,55.86627727609594,1246.6096206614209,32.25723485498826,8.219883833467255,92.7675234306771,25.67472727973604,1.0,1.0,169.05053404658574,0.6734659327081817,81.68341122464265,76.43828892533966,0,None
2025-01-01 00:01:20,RIG_01,0.1612611500592408,1366.115128653913,71.75165245097718,369.669042331742,12.439639956546076,1171.374034146121,2970.9763204458072,,1167.4334918194363,33.302648257113674,8.556876533159588,82.99452023709564,15.56622676201469,1.0,1.0,201.5518303169884,0.736592279543629,91.56018052416604,68.06708634273026,0,None
2025-01-01 00:01:21,RIG_01,0.16210518968956253,1505.6378958743937,75.14443955046869,436.35614598878186,10.820163501243863,1118.0090100779844,3147.895869166292,58.6679403253483,1164.9707803249921,44.764744305524346,8.46084395260071,113.85018443265912,,1.0,1.0,197.8680134345177,0.8431711482246375,85.93524982591127,75.77843564043235,1,Bit_Wear
